0.047749,0.045198,0.046727,0.047606,0.050003,0.10207,0.097213,0.099647,0.09816,0.10947,0.13377,0.12447,0.13004,0.12701,0.14179,0.39771,0.37292,0.37915,0.37571,0.4256,0.341,0.3131,0.3166,0.31504,0.36364,0.54529,0.56517,0.51927,0.60145,0.49588,pd_on_closed
0.052915,0.053826,0.056043,0.053846,0.057687,0.11055,0.10866,0.11715,0.10497,0.12283,0.12534,0.12345,0.13178,0.11805,0.13583,0.37912,0.38089,0.40294,0.36909,0.40662,0.30315,0.29894,0.3257,0.28907,0.34251,0.66811,0.69203,0.6814,0.74174,0.6471,pd_on_closed
0.051085,0.04898,0.051331,0.056946,0.050034,0.098052,0.092721,0.097189,0.10736,0.099472,0.13605,0.13139,0.1377,0.14935,0.14037,0.40718,0.38288,0.40816,0.43185,0.40522,0.31639,0.29063,0.31217,0.33755,0.31889,0.65168,0.60947,0.60685,0.61877,0.59285,pd_on_closed
0.05293,0.048586,0.051414,0.05574,0.051179,0.1005,0.095102,0.10038,0.11039,0.10033,0.13808,0.13151,0.13999,0.14977,0.1393,0.41452,0.38674,0.41492,0.43298,0.41159,0.30704,0.28154,0.30134,0.32521,0.30911,0.60787,0.61755,0.56888,0.62291,0.57396,pd_on_closed
0.049879,0.046681,0.049712,0.053628,0.050843,0.098678,0.091943,0.09855,0.1041,0.097575,0.12838,0.12258,0.12929,0.13857,0.12705,0.40811,0.38949,0.41445,0.44279,0.41041,0.32073,0.29811,0.31854,0.34367,0.32333,0.68042,0.6375,0.64029,0.61836,0.6796,pd_on_closed
0.051134,0.047874,0.049766,0.048617,0.052175,0.10704,0.10261,0.10531,0.1009,0.10809,0.13533,0.13208,0.1354,0.12995,0.1385,0.39188,0.38416,0.38972,0.40209,0.39678,0.31819,0.30991,0.31597,0.34182,0.32829,0.46554,0.48506,0.46409,0.61,0.42153,pd_on_closed
0.052521,0.048825,0.052014,0.05084,0.052091,0.1122,0.10804,0.10946,0.10092,0.11523,0.13597,0.13157,0.13619,0.13228,0.1369,0.39247,0.38743,0.39094,0.40216,0.39403,0.31109,0.30531,0.30297,0.34499,0.32315,0.46299,0.48848,0.44356,0.56527,0.42097,pd_on_closed
0.05189,0.047574,0.049751,0.048346,0.050987,0.10824,0.10409,0.10569,0.10149,0.11145,0.13432,0.13202,0.13415,0.12676,0.13137,0.39501,0.38393,0.38916,0.39387,0.39374,0.32008,0.31553,0.31403,0.34183,0.32693,0.69615,0.60241,0.6294,0.6694,0.68495,pd_on_closed
0.052153,0.048863,0.050527,0.048274,0.052037,0.11499,0.10973,0.11313,0.10547,0.11931,0.13436,0.1316,0.13412,0.12752,0.13406,0.38817,0.38167,0.38475,0.38852,0.39048,0.31969,0.31116,0.3092,0.3333,0.32472,0.46322,0.51775,0.45805,0.60474,0.48154,pd_on_closed
0.051309,0.048181,0.050425,0.048439,0.051896,0.10892,0.10625,0.10779,0.1037,0.11118,0.14077,0.13536,0.14051,0.13275,0.13831,0.38877,0.38999,0.39388,0.3934,0.40021,0.30753,0.30943,0.30548,0.33474,0.31662,0.43194,0.46343,0.42221,0.54041,0.46208,pd_on_closed
