0.052273,0.049245,0.050271,0.050097,0.054884,0.10559,0.098696,0.10151,0.09865,0.11147,0.13831,0.13074,0.13186,0.12886,0.15066,0.39029,0.37722,0.38414,0.37888,0.41794,0.32898,0.30772,0.30787,0.30235,0.34846,0.53806,0.55376,0.53466,0.6112,0.45647,pd_off_closed
0.056496,0.055264,0.057294,0.054961,0.059455,0.11122,0.11205,0.115,0.11301,0.12061,0.12807,0.13166,0.13308,0.13104,0.13636,0.38023,0.38756,0.3884,0.37878,0.39414,0.30889,0.30992,0.30777,0.2987,0.32822,0.67409,0.69163,0.67683,0.69068,0.62241,pd_off_closed
0.051602,0.049515,0.048097,0.055298,0.047321,0.10467,0.099118,0.099174,0.10605,0.10306,0.13771,0.13209,0.13288,0.1435,0.13671,0.4264,0.39662,0.39743,0.42841,0.40881,0.31444,0.29239,0.29552,0.33037,0.30678,0.64586,0.63973,0.59324,0.64464,0.54621,pd_off_closed
0.054094,0.052031,0.051562,0.05751,0.051004,0.10016,0.094781,0.094778,0.10497,0.097355,0.13478,0.13051,0.13228,0.14715,0.13287,0.42795,0.39861,0.40058,0.42653,0.41829,0.31534,0.295,0.29396,0.32868,0.30536,0.63987,0.66441,0.64151,0.65219,0.57241,pd_off_closed
0.052439,0.05153,0.051116,0.057085,0.050308,0.10452,0.10035,0.10077,0.11088,0.10386,0.1415,0.13419,0.13801,0.14581,0.14441,0.42952,0.40261,0.40066,0.42704,0.412,0.30482,0.28307,0.28175,0.31684,0.29674,0.58776,0.62723,0.57521,0.65373,0.51823,pd_off_closed
0.051043,0.047945,0.048739,0.046417,0.05071,0.10628,0.10111,0.10248,0.096635,0.10798,0.13368,0.13087,0.13188,0.12901,0.13698,0.39304,0.38406,0.38592,0.38715,0.39023,0.32814,0.32429,0.31933,0.33727,0.33094,0.51623,0.5895,0.53225,0.63646,0.47809,pd_off_closed
0.05197,0.048221,0.049908,0.047913,0.051338,0.10809,0.1031,0.10587,0.10032,0.10764,0.13766,0.13335,0.13557,0.12811,0.13967,0.39229,0.38543,0.38872,0.38465,0.39636,0.31984,0.31421,0.31291,0.32558,0.32724,0.52321,0.51683,0.496,0.63904,0.45614,pd_off_closed
0.053164,0.049984,0.050958,0.051264,0.051701,0.11162,0.10667,0.10689,0.10431,0.11549,0.13407,0.13231,0.13312,0.131,0.13616,0.39408,0.3807,0.388,0.38471,0.393,0.31884,0.31191,0.31084,0.32272,0.32899,0.54865,0.56082,0.51488,0.73649,0.46511,pd_off_closed
0.053725,0.05189,0.051909,0.053787,0.052561,0.11091,0.10838,0.1078,0.10847,0.11191,0.13599,0.13458,0.13505,0.13182,0.1359,0.39341,0.37895,0.38784,0.38564,0.39169,0.31721,0.31223,0.31005,0.32351,0.31921,0.55807,0.56284,0.52283,0.68928,0.49787,pd_off_closed
0.052829,0.051438,0.051834,0.05408,0.051153,0.11037,0.10665,0.10737,0.10481,0.11229,0.13403,0.13229,0.13316,0.13241,0.1339,0.39188,0.37953,0.38552,0.38596,0.38953,0.32245,0.31375,0.31628,0.32884,0.32329,0.5494,0.57933,0.53025,0.68539,0.47757,pd_off_closed
0.052605,0.049224,0.051313,0.051727,0.050895,0.11464,0.11233,0.11024,0.10991,0.11583,0.13477,0.1332,0.13387,0.13169,0.13658,0.39146,0.38254,0.38531,0.38756,0.39593,0.31876,0.30624,0.30708,0.3197,0.3235,0.57369,0.54354,0.52735,0.67863,0.50363,pd_off_closed
0.050573,0.049657,0.051739,0.049792,0.052592,0.098784,0.096408,0.099496,0.094502,0.10388,0.13607,0.13332,0.1399,0.13077,0.14661,0.38677,0.38839,0.39268,0.36773,0.41079,0.31597,0.31626,0.31623,0.30749,0.34957,0.59526,0.60199,0.53154,0.62758,0.53083,pd_off_closed
0.055003,0.053276,0.053849,0.052658,0.057628,0.11205,0.11029,0.11497,0.11114,0.11984,0.11927,0.12168,0.12289,0.12189,0.12689,0.38159,0.38371,0.38699,0.3778,0.39809,0.31875,0.32135,0.32165,0.31215,0.34428,0.70086,0.69755,0.67161,0.6876,0.5883,pd_off_closed
0.049781,0.049613,0.05138,0.049112,0.052419,0.10087,0.10076,0.10291,0.095679,0.10669,0.13447,0.13006,0.13635,0.12582,0.14237,0.38687,0.39074,0.39381,0.36275,0.41534,0.31487,0.31681,0.3155,0.29179,0.35371,0.52594,0.56078,0.51345,0.57957,0.47856,pd_off_closed
0.049168,0.048344,0.050312,0.048465,0.051396,0.10325,0.10131,0.10438,0.099414,0.1069,0.13512,0.13518,0.14356,0.13477,0.14303,0.38988,0.39134,0.39918,0.3722,0.41475,0.30851,0.30611,0.30913,0.28637,0.34577,0.53298,0.53831,0.45551,0.54037,0.49951,pd_off_closed
