0.052861,0.098256,0.12804,0.38945,0.3314,0.78056,0.7766,0.78196,0.76556,0.72805,0.76962,0.75899,0.74688,0.76486,0.74523,pd_on_open
0.051675,0.11077,0.12462,0.38743,0.32551,0.6867,0.64287,0.64278,0.74214,0.81608,0.62344,0.56853,0.58795,0.65168,0.69525,pd_on_open
0.051317,0.097262,0.13176,0.41569,0.30397,0.60248,0.64626,0.61033,0.54892,0.53076,0.57399,0.64514,0.66386,0.63426,0.63294,pd_on_open
0.050853,0.097056,0.13098,0.41635,0.30475,0.61412,0.61655,0.6203,0.60318,0.63567,0.63911,0.60969,0.62191,0.61318,0.65426,pd_on_open
0.051375,0.10021,0.1314,0.41175,0.30527,0.66725,0.65625,0.67992,0.71741,0.7202,0.66351,0.613,0.61906,0.63837,0.70774,pd_on_open
0.046667,0.10127,0.1266,0.39453,0.33093,0.65632,0.63199,0.63278,0.60661,0.62546,0.61277,0.64,0.73432,0.68423,0.61389,pd_on_open
0.049647,0.10567,0.12815,0.39099,0.32553,0.56349,0.63604,0.61999,0.60932,0.64548,0.49821,0.6103,0.66316,0.65041,0.60797,pd_on_open
0.051321,0.11186,0.12803,0.38914,0.31964,0.67117,0.54446,0.56903,0.58047,0.67603,0.57877,0.58849,0.6236,0.64834,0.59572,pd_on_open
0.049591,0.106,0.12847,0.39363,0.3223,0.61377,0.5547,0.58451,0.5099,0.67008,0.52802,0.55851,0.64177,0.64606,0.54805,pd_on_open
0.05012,0.109,0.12931,0.38994,0.32163,0.59046,0.56728,0.58856,0.51529,0.67655,0.46934,0.5304,0.6372,0.64633,0.56376,pd_on_open
0.051588,0.10518,0.13695,0.3898,0.31648,0.49828,0.58048,0.53985,0.5168,0.65955,0.40551,0.5128,0.57615,0.57523,0.53878,pd_on_open
0.050615,0.10012,0.13206,0.39808,0.31912,0.63864,0.65207,0.67684,0.60449,0.69306,0.61215,0.62691,0.66987,0.61444,0.55975,pd_on_open
0.053593,0.11321,0.12304,0.38341,0.32675,0.63235,0.72383,0.63661,0.73907,0.65098,0.59771,0.61358,0.65164,0.71705,0.70728,pd_on_open
0.048094,0.10178,0.1379,0.39833,0.3139,0.50913,0.56718,0.55306,0.5669,0.57668,0.51772,0.53697,0.58159,0.55163,0.54052,pd_on_open
0.046966,0.099773,0.1333,0.4005,0.31946,0.61088,0.61268,0.62008,0.56134,0.61522,0.56706,0.58685,0.64647,0.58822,0.60162,pd_on_open
0.049727,0.10093,0.13617,0.3999,0.31328,0.5595,0.60866,0.60995,0.53801,0.65821,0.54802,0.57407,0.65084,0.56812,0.60127,pd_on_open
0.049038,0.10177,0.13637,0.39898,0.31384,0.56245,0.546,0.57626,0.54902,0.59998,0.56591,0.50919,0.5631,0.53354,0.55762,pd_on_open
0.049155,0.099962,0.13936,0.39914,0.31238,0.47177,0.48187,0.52323,0.49697,0.48304,0.43195,0.46176,0.54697,0.46619,0.53964,pd_on_open
0.055863,0.10548,0.13329,0.38886,0.31652,0.67747,0.68217,0.71355,0.7093,0.68913,0.67003,0.63255,0.63374,0.65725,0.75417,pd_on_open
0.054227,0.10537,0.12872,0.38849,0.32319,0.70742,0.67971,0.72265,0.73893,0.70866,0.71269,0.59622,0.61163,0.67455,0.76707,pd_on_open
0.054683,0.103,0.13808,0.38971,0.31453,0.63102,0.61182,0.61253,0.54081,0.70223,0.62272,0.56667,0.55975,0.55764,0.65987,pd_on_open
0.054002,0.10383,0.13979,0.39082,0.31156,0.46345,0.56679,0.63102,0.54176,0.58044,0.42118,0.38897,0.55151,0.56556,0.715,pd_on_open
0.055716,0.10589,0.13171,0.38686,0.31982,0.72134,0.70936,0.75726,0.71113,0.73596,0.6663,0.63289,0.63784,0.67549,0.7202,pd_on_open
0.051324,0.1112,0.12877,0.38469,0.32402,0.5862,0.62588,0.6159,0.68501,0.75927,0.62348,0.62028,0.63693,0.67213,0.65634,pd_on_open
0.055134,0.10437,0.13917,0.38594,0.31538,0.51086,0.61689,0.60241,0.55217,0.67291,0.46824,0.43765,0.5273,0.4954,0.70329,pd_on_open
0.050589,0.10589,0.14143,0.39629,0.30581,0.44893,0.48709,0.45845,0.52414,0.5505,0.40255,0.40787,0.43052,0.42695,0.49708,pd_on_open
0.05024,0.10136,0.13767,0.39705,0.31367,0.4581,0.53615,0.45968,0.58385,0.62834,0.40926,0.39674,0.42355,0.47028,0.54913,pd_on_open
0.050314,0.10398,0.13855,0.39569,0.31147,0.45222,0.56632,0.4405,0.5082,0.58823,0.42901,0.48714,0.40757,0.40763,0.50725,pd_on_open
0.048818,0.10244,0.13714,0.39599,0.31561,0.51026,0.69778,0.45024,0.51415,0.62138,0.45177,0.39606,0.39444,0.41455,0.53159,pd_on_open
0.050957,0.1085,0.13821,0.3965,0.30583,0.41778,0.62802,0.43112,0.49112,0.51723,0.40456,0.4647,0.41613,0.3803,0.48238,pd_on_open
0.049635,0.10189,0.1398,0.39667,0.312,0.45598,0.53591,0.43933,0.52712,0.6,0.41119,0.43316,0.38191,0.38115,0.49175,pd_on_open
0.052774,0.10037,0.1254,0.40048,0.32097,0.59772,0.68772,0.6844,0.64441,0.71406,0.652,0.57119,0.6875,0.7143,0.66979,pd_on_open
0.052198,0.10403,0.126,0.39846,0.31932,0.66242,0.73548,0.72743,0.64304,0.73373,0.58355,0.65027,0.70607,0.73112,0.69493,pd_on_open
0.051149,0.10203,0.12519,0.4048,0.31682,0.53327,0.62328,0.65604,0.60666,0.72764,0.50783,0.49388,0.65707,0.68139,0.65273,pd_on_open
0.052336,0.10562,0.13021,0.38931,0.32253,0.75546,0.74462,0.74355,0.72693,0.71131,0.72464,0.72775,0.75623,0.76062,0.70688,pd_on_open
0.052389,0.10069,0.12713,0.39802,0.32177,0.65819,0.69615,0.72526,0.66517,0.73075,0.60036,0.61185,0.71382,0.7325,0.72178,pd_on_open
0.051622,0.10161,0.12784,0.39973,0.3192,0.60982,0.64393,0.68679,0.6424,0.6787,0.55876,0.5368,0.68815,0.69951,0.70227,pd_on_open
0.054139,0.10121,0.12406,0.39759,0.323,0.63094,0.71851,0.70384,0.6593,0.7545,0.6222,0.59098,0.64509,0.67711,0.6949,pd_on_open
0.050183,0.10236,0.12538,0.41109,0.31099,0.61818,0.61722,0.66966,0.67592,0.67661,0.66938,0.66736,0.67031,0.67017,0.64729,pd_on_open
0.049971,0.097737,0.12611,0.40887,0.31731,0.56659,0.56718,0.67569,0.64678,0.64798,0.63614,0.63302,0.67693,0.67667,0.63226,pd_on_open
0.050776,0.10517,0.12479,0.41071,0.30856,0.6229,0.62424,0.71817,0.6674,0.66804,0.66182,0.6602,0.71899,0.71882,0.68452,pd_on_open
0.050605,0.10279,0.13415,0.40748,0.30498,0.55411,0.55933,0.65682,0.57708,0.57793,0.57013,0.56831,0.65753,0.65738,0.62683,pd_on_open
0.051115,0.10014,0.12781,0.40996,0.31098,0.60319,0.60055,0.65215,0.66699,0.66758,0.66132,0.6595,0.65293,0.65276,0.62687,pd_on_open
0.050222,0.10072,0.12671,0.40901,0.31333,0.59704,0.59528,0.65288,0.65576,0.65609,0.65208,0.65074,0.65352,0.65338,0.62905,pd_on_open
0.050622,0.10092,0.12287,0.39689,0.32869,0.74854,0.71476,0.71633,0.71958,0.73087,0.71179,0.64259,0.71948,0.75895,0.65631,pd_on_open
0.052124,0.10342,0.1294,0.39709,0.31797,0.73257,0.68658,0.7033,0.64492,0.6228,0.69022,0.60065,0.68906,0.68596,0.69983,pd_on_open
